date,value,GPD_per_capita,eu_prod_index
2011-09-11,901607.9061889849,54230.3129,99.1
2011-09-12,695595.7854846878,54230.3129,99.1
2011-09-13,680895.9332144723,54230.3129,99.1
2011-09-14,636240.4028039846,54230.3129,99.1
2011-09-15,682206.4238336785,54230.3129,99.1
2011-09-16,742839.4926141073,54230.3129,99.1
2011-09-17,869028.4896824039,54230.3129,99.1
2011-09-18,879242.2090796984,54230.3129,99.1
2011-09-19,696160.8442076792,54230.3129,99.1
2011-09-20,692236.9578754179,54230.3129,99.1
2011-09-21,677025.4040548559,54230.3129,99.1
2011-09-22,691228.6180187204,54230.3129,99.1
2011-09-23,771056.1478219965,54230.3129,99.1
2011-09-24,859657.2958062917,54230.3129,99.1
2011-09-25,839676.2768073608,54230.3129,99.1
2011-09-26,700298.5723805778,54230.3129,99.1
2011-09-27,712979.5226529173,54230.3129,99.1
2011-09-28,669757.6179205098,54230.3129,99.1
2011-09-29,703210.8458025599,54230.3129,99.1
2011-09-30,809275.3519844364,54230.3129,99.1
2011-10-01,869330.0185618041,54230.3129,98.8
2011-10-02,894004.1781991306,54230.3129,98.8
2011-10-03,660757.3984178499,54230.3129,98.8
2011-10-04,661158.8351506224,54230.3129,98.8
2011-10-05,687669.2231284209,54230.3129,98.8
2011-10-06,706606.2442537746,54230.3129,98.8
2011-10-07,717797.1576776742,54230.3129,98.8
2011-10-08,869885.1363244894,54230.3129,98.8
2011-10-09,896976.1756936954,54230.3129,98.8
2011-10-10,692213.9507882117,54230.3129,98.8
2011-10-11,673610.8239027208,54230.3129,98.8
2011-10-12,676987.1465598899,54230.3129,98.8
2011-10-13,699303.1957415207,54230.3129,98.8
2011-10-14,785189.9661926887,54230.3129,98.8
2011-10-15,884811.6123057881,54230.3129,98.8
2011-10-16,901362.8061515848,54230.3129,98.8
2011-10-17,695732.1668075699,54230.3129,98.8
2011-10-18,671830.3532394305,54230.3129,98.8
2011-10-19,673255.7757060649,54230.3129,98.8
2011-10-20,707427.5713358109,54230.3129,98.8
2011-10-21,831048.53053058,54230.3129,98.8
2011-10-22,903222.4571360119,54230.3129,98.8
2011-10-23,908571.7824133362,54230.3129,98.8
2011-10-24,725812.0804830787,54230.3129,98.8
2011-10-25,727097.5140112739,54230.3129,98.8
2011-10-26,706813.794954469,54230.3129,98.8
2011-10-27,687762.3747364247,54230.3129,98.8
2011-10-28,797956.9025256601,54230.3129,98.8
2011-10-29,913458.6968980463,54230.3129,98.8
2011-10-30,912649.8235733677,54230.3129,98.8
2011-10-31,724327.5733440603,54230.3129,98.8
2011-11-01,735861.1549281769,54230.3129,99.1
2011-11-02,634780.3056221065,54230.3129,99.1
2011-11-03,709193.893675711,54230.3129,99.1
2011-11-04,801913.1748057206,54230.3129,99.1
2011-11-05,951808.3194416099,54230.3129,99.1
2011-11-06,945514.5145401926,54230.3129,99.1
2011-11-07,704680.5061763697,54230.3129,99.1
2011-11-08,721122.9090656833,54230.3129,99.1
2011-11-09,705001.3429489407,54230.3129,99.1
2011-11-10,705971.1832402949,54230.3129,99.1
2011-11-11,837611.4430239627,54230.3129,99.1
2011-11-12,949248.1452108256,54230.3129,99.1
2011-11-13,1023854.3408279015,54230.3129,99.1
2011-11-14,702772.5250283426,54230.3129,99.1
2011-11-15,722324.0701689392,54230.3129,99.1
2011-11-16,711286.8980711566,54230.3129,99.1
2011-11-17,751191.6932056027,54230.3129,99.1
2011-11-18,835025.1281822905,54230.3129,99.1
2011-11-19,900182.7940324354,54230.3129,99.1
2011-11-20,969628.720377184,54230.3129,99.1
2011-11-21,734734.2819782472,54230.3129,99.1
2011-11-22,711283.7136690473,54230.3129,99.1
2011-11-23,732801.3986790964,54230.3129,99.1
2011-11-24,706800.9390399342,54230.3129,99.1
2011-11-25,822993.4250227374,54230.3129,99.1
2011-11-26,984256.9115459847,54230.3129,99.1
2011-11-27,968971.4810338917,54230.3129,99.1
2011-11-28,721657.5752579301,54230.3129,99.1
2011-11-29,727867.0817837147,54230.3129,99.1
2011-11-30,740006.8196534516,54230.3129,99.1
2011-12-01,726043.1902248121,54230.3129,98.5
2011-12-02,882535.0139699127,54230.3129,98.5
2011-12-03,942974.0317023874,54230.3129,98.5
2011-12-04,949826.4783401523,54230.3129,98.5
2011-12-05,738054.7336866423,54230.3129,98.5
2011-12-06,722787.0978926287,54230.3129,98.5
2011-12-07,687356.8785710691,54230.3129,98.5
2011-12-08,755859.3634389644,54230.3129,98.5
2011-12-09,867048.1279087393,54230.3129,98.5
2011-12-10,1017190.361273733,54230.3129,98.5
2011-12-11,1010300.440154758,54230.3129,98.5
2011-12-12,729420.9792916663,54230.3129,98.5
2011-12-13,805581.4098007684,54230.3129,98.5
2011-12-14,757007.7225558611,54230.3129,98.5
2011-12-15,747756.1460515455,54230.3129,98.5
2011-12-16,869407.7973862323,54230.3129,98.5
2011-12-17,954426.6595119019,54230.3129,98.5
2011-12-18,989787.8164961159,54230.3129,98.5
2011-12-19,774018.2503933833,54230.3129,98.5
2011-12-20,761157.6267370638,54230.3129,98.5
2011-12-21,761736.4293444939,54230.3129,98.5
2011-12-22,764312.5767769392,54230.3129,98.5
2011-12-23,896927.0051586602,54230.3129,98.5
2011-12-24,1019109.8935645162,54230.3129,98.5
2011-12-25,1170188.8364161826,54230.3129,98.5
2011-12-26,1083731.8708401578,54230.3129,98.5
2011-12-27,1402724.3531710154,54230.3129,98.5
2011-12-28,1806050.293463923,54230.3129,98.5
2011-12-29,2251054.5937031326,54230.3129,98.5
2011-12-30,2600096.324344681,54230.3129,98.5
2011-12-31,2646418.499148247,54230.3129,98.5
2012-01-01,1915398.4071176755,50070.1416,97.8
2012-01-02,1103604.4902540618,50070.1416,97.8
2012-01-03,857330.7412612828,50070.1416,97.8
2012-01-04,828629.4379158905,50070.1416,97.8
2012-01-05,860688.7054506931,50070.1416,97.8
2012-01-06,1040721.5843319172,50070.1416,97.8
2012-01-07,1025593.389549044,50070.1416,97.8
2012-01-08,955526.5278946888,50070.1416,97.8
2012-01-09,772201.0375169895,50070.1416,97.8
2012-01-10,732587.3828251571,50070.1416,97.8
2012-01-11,738287.8845646124,50070.1416,97.8
2012-01-12,708304.3446993977,50070.1416,97.8
2012-01-13,795918.3566436665,50070.1416,97.8
2012-01-14,988243.910322268,50070.1416,97.8
2012-01-15,978383.9305654141,50070.1416,97.8
2012-01-16,777740.691205801,50070.1416,97.8
2012-01-17,741827.036812536,50070.1416,97.8
2012-01-18,686134.5099056872,50070.1416,97.8
2012-01-19,725080.0761811029,50070.1416,97.8
2012-01-20,850974.203423153,50070.1416,97.8
2012-01-21,941862.2816947134,50070.1416,97.8
2012-01-22,973754.2859832126,50070.1416,97.8
2012-01-23,736920.649619635,50070.1416,97.8
2012-01-24,729752.8491512401,50070.1416,97.8
2012-01-25,741423.1513591983,50070.1416,97.8
2012-01-26,756648.7941701555,50070.1416,97.8
2012-01-27,853092.0298306433,50070.1416,97.8
2012-01-28,971989.2682523545,50070.1416,97.8
2012-01-29,982507.9959185054,50070.1416,97.8
2012-01-30,737813.6110194181,50070.1416,97.8
2012-01-31,720687.9135919659,50070.1416,97.8
2012-02-01,747610.5557857669,50070.1416,98.4
2012-02-02,745651.723343207,50070.1416,98.4
2012-02-03,891817.699585225,50070.1416,98.4
2012-02-04,987677.0607197562,50070.1416,98.4
2012-02-05,1023510.2138164962,50070.1416,98.4
2012-02-06,744848.5530248143,50070.1416,98.4
2012-02-07,756467.1763326728,50070.1416,98.4
2012-02-08,790630.9737003157,50070.1416,98.4
2012-02-09,731277.3538965029,50070.1416,98.4
2012-02-10,897422.8892695261,50070.1416,98.4
2012-02-11,986601.2607469234,50070.1416,98.4
2012-02-12,975635.7784016401,50070.1416,98.4
2012-02-13,751467.4469126296,50070.1416,98.4
2012-02-14,770389.2738083354,50070.1416,98.4
2012-02-15,742583.3538937476,50070.1416,98.4
2012-02-16,748614.7204733582,50070.1416,98.4
2012-02-17,919055.929717747,50070.1416,98.4
2012-02-18,1040339.5627509062,50070.1416,98.4
2012-02-19,995200.3828653635,50070.1416,98.4
2012-02-20,781468.5450254413,50070.1416,98.4
2012-02-21,754945.6699759844,50070.1416,98.4
2012-02-22,776755.4258216815,50070.1416,98.4
2012-02-23,756424.7729443151,50070.1416,98.4
2012-02-24,882950.9214763532,50070.1416,98.4
2012-02-25,1026651.3196835825,50070.1416,98.4
2012-02-26,1027394.7413889181,50070.1416,98.4
2012-02-27,725047.2333586933,50070.1416,98.4
2012-02-28,765892.4722636812,50070.1416,98.4
2012-02-29,786454.810111016,50070.1416,98.4
2012-03-01,785171.7748622759,50070.1416,98.3
2012-03-02,884534.7420385722,50070.1416,98.3
2012-03-03,1023263.5496058265,50070.1416,98.3
2012-03-04,954155.2595017117,50070.1416,98.3
2012-03-05,778398.6798195115,50070.1416,98.3
2012-03-06,744938.9109335078,50070.1416,98.3
2012-03-07,780979.612008197,50070.1416,98.3
2012-03-08,762577.6971475505,50070.1416,98.3
2012-03-09,868816.3782392507,50070.1416,98.3
2012-03-10,996756.8536658885,50070.1416,98.3
2012-03-11,1001757.9844985282,50070.1416,98.3
2012-03-12,755221.5222181643,50070.1416,98.3
2012-03-13,814617.2746931516,50070.1416,98.3
2012-03-14,763195.9175560619,50070.1416,98.3
2012-03-15,783534.1697893679,50070.1416,98.3
2012-03-16,899558.7464155823,50070.1416,98.3
2012-03-17,939942.0757053066,50070.1416,98.3
2012-03-18,968145.8959160768,50070.1416,98.3
2012-03-19,758173.6077636097,50070.1416,98.3
2012-03-20,771190.4244187394,50070.1416,98.3
2012-03-21,739621.0415927818,50070.1416,98.3
2012-03-22,747949.5604420721,50070.1416,98.3
2012-03-23,860500.155132405,50070.1416,98.3
2012-03-24,1000596.1474303061,50070.1416,98.3
2012-03-25,947939.7113376275,50070.1416,98.3
2012-03-26,772707.7354365557,50070.1416,98.3
2012-03-27,725182.8589325424,50070.1416,98.3
2012-03-28,736652.3384543015,50070.1416,98.3
2012-03-29,743961.9547209998,50070.1416,98.3
2012-03-30,878706.4456097647,50070.1416,98.3
2012-03-31,1017495.9643402798,50070.1416,98.3
2012-04-01,949185.662315231,50070.1416,97.5
2012-04-02,788223.0776364612,50070.1416,97.5
2012-04-03,753542.5314052682,50070.1416,97.5
2012-04-04,744792.2366613934,50070.1416,97.5
2012-04-05,775315.7250349273,50070.1416,97.5
2012-04-06,911212.4210817771,50070.1416,97.5
2012-04-07,1033791.8266593347,50070.1416,97.5
2012-04-08,1056055.300411754,50070.1416,97.5
2012-04-09,915432.3534550021,50070.1416,97.5
2012-04-10,990681.4383491699,50070.1416,97.5
2012-04-11,1096325.251058408,50070.1416,97.5
2012-04-12,1090353.1590219918,50070.1416,97.5
2012-04-13,1280768.5779679823,50070.1416,97.5
2012-04-14,1328333.365057178,50070.1416,97.5
2012-04-15,1267081.6371826779,50070.1416,97.5
2012-04-16,863809.4965122981,50070.1416,97.5
2012-04-17,777249.1601172744,50070.1416,97.5
2012-04-18,767154.7815631432,50070.1416,97.5
2012-04-19,724158.7021286723,50070.1416,97.5
2012-04-20,883663.7511578753,50070.1416,97.5
2012-04-21,959612.2150015959,50070.1416,97.5
2012-04-22,931923.7755849967,50070.1416,97.5
2012-04-23,733164.5870741652,50070.1416,97.5
2012-04-24,762909.1259913077,50070.1416,97.5
2012-04-25,740217.9543511944,50070.1416,97.5
2012-04-26,748434.0653103718,50070.1416,97.5
2012-04-27,858211.4428281309,50070.1416,97.5
2012-04-28,995906.6837038693,50070.1416,97.5
2012-04-29,940049.7540804063,50070.1416,97.5
2012-04-30,762950.9393487952,50070.1416,97.5
2012-05-01,731145.3569973344,50070.1416,98.2
2012-05-02,775819.3235394359,50070.1416,98.2
2012-05-03,870326.836294662,50070.1416,98.2
2012-05-04,1074615.7384767723,50070.1416,98.2
2012-05-05,1170939.03727742,50070.1416,98.2
2012-05-06,1107555.569803776,50070.1416,98.2
2012-05-07,850843.1541253546,50070.1416,98.2
2012-05-08,856256.2580313369,50070.1416,98.2
2012-05-09,857326.4712320548,50070.1416,98.2
2012-05-10,863489.607654084,50070.1416,98.2
2012-05-11,940800.3217390878,50070.1416,98.2
2012-05-12,1084221.448038915,50070.1416,98.2
2012-05-13,964858.8584482295,50070.1416,98.2
2012-05-14,763587.9569856627,50070.1416,98.2
2012-05-15,710242.0966226249,50070.1416,98.2
2012-05-16,722160.2680867274,50070.1416,98.2
2012-05-17,670499.5507445238,50070.1416,98.2
2012-05-18,880109.5602363464,50070.1416,98.2
2012-05-19,1007211.5227413528,50070.1416,98.2
2012-05-20,1050271.3691660352,50070.1416,98.2
2012-05-21,862756.8079272906,50070.1416,98.2
2012-05-22,864626.0538092637,50070.1416,98.2
2012-05-23,792056.0426130288,50070.1416,98.2
2012-05-24,789983.2881021154,50070.1416,98.2
2012-05-25,879938.0702699316,50070.1416,98.2
2012-05-26,905776.0977632444,50070.1416,98.2
2012-05-27,917468.0908690906,50070.1416,98.2
2012-05-28,759645.7307192843,50070.1416,98.2
2012-05-29,793432.7592769484,50070.1416,98.2
2012-05-30,811000.0258959236,50070.1416,98.2
2012-05-31,922720.2551908009,50070.1416,98.2
2012-06-01,1075623.8963938514,50070.1416,97.4
2012-06-02,1291655.5786688402,50070.1416,97.4
2012-06-03,1163757.5635633082,50070.1416,97.4
2012-06-04,793672.7382936586,50070.1416,97.4
2012-06-05,735142.1300871707,50070.1416,97.4
2012-06-06,700709.1383798479,50070.1416,97.4
2012-06-07,674049.167713624,50070.1416,97.4
2012-06-08,781008.5300300668,50070.1416,97.4
2012-06-09,841692.1323855578,50070.1416,97.4
2012-06-10,964364.2302557732,50070.1416,97.4
2012-06-11,694933.774088504,50070.1416,97.4
2012-06-12,648247.020195281,50070.1416,97.4
2012-06-13,670691.0525922785,50070.1416,97.4
2012-06-14,710465.9910745133,50070.1416,97.4
2012-06-15,804772.6399329987,50070.1416,97.4
2012-06-16,859857.9320780556,50070.1416,97.4
2012-06-17,880325.9504151944,50070.1416,97.4
2012-06-18,653864.0458351502,50070.1416,97.4
2012-06-19,701624.2780750735,50070.1416,97.4
2012-06-20,717574.883529495,50070.1416,97.4
2012-06-21,713807.8441006143,50070.1416,97.4
2012-06-22,787053.3669011459,50070.1416,97.4
2012-06-23,860029.4730994147,50070.1416,97.4
2012-06-24,843654.574173125,50070.1416,97.4
2012-06-25,686012.3330089892,50070.1416,97.4
2012-06-26,692122.1379746522,50070.1416,97.4
2012-06-27,662711.7832239964,50070.1416,97.4
2012-06-28,667852.6513545369,50070.1416,97.4
2012-06-29,745050.9935494331,50070.1416,97.4
2012-06-30,873161.8009449873,50070.1416,97.4
2012-07-01,879271.3004691834,50070.1416,97.7
2012-07-02,695759.2390140996,50070.1416,97.7
2012-07-03,669931.2724947365,50070.1416,97.7
2012-07-04,679298.9531837454,50070.1416,97.7
2012-07-05,659676.3465305736,50070.1416,97.7
2012-07-06,753773.0815054749,50070.1416,97.7
2012-07-07,822374.1622577998,50070.1416,97.7
2012-07-08,836795.1355398435,50070.1416,97.7
2012-07-09,659183.5448133934,50070.1416,97.7
2012-07-10,638824.442689128,50070.1416,97.7
2012-07-11,630980.9473566329,50070.1416,97.7
2012-07-12,700483.6561250566,50070.1416,97.7
2012-07-13,756272.0385165103,50070.1416,97.7
2012-07-14,835139.1169686414,50070.1416,97.7
2012-07-15,816672.8620768887,50070.1416,97.7
2012-07-16,658305.9707599836,50070.1416,97.7
2012-07-17,640478.1417349251,50070.1416,97.7
2012-07-18,602891.4863755011,50070.1416,97.7
2012-07-19,620252.7419589134,50070.1416,97.7
2012-07-20,683309.36602534,50070.1416,97.7
2012-07-21,835816.4160274635,50070.1416,97.7
2012-07-22,812916.315556397,50070.1416,97.7
2012-07-23,627891.0417617396,50070.1416,97.7
2012-07-24,625852.6046365118,50070.1416,97.7
2012-07-25,652774.0733685256,50070.1416,97.7
2012-07-26,597451.0818243002,50070.1416,97.7
2012-07-27,704332.1646990888,50070.1416,97.7
2012-07-28,872385.370081969,50070.1416,97.7
2012-07-29,789717.3386095553,50070.1416,97.7
2012-07-30,595135.1642377127,50070.1416,97.7
2012-07-31,640844.0118062512,50070.1416,97.7
2012-08-01,618753.3345495567,50070.1416,98.4
2012-08-02,622118.4101287384,50070.1416,98.4
2012-08-03,697831.7767981428,50070.1416,98.4
2012-08-04,854242.8630165718,50070.1416,98.4
2012-08-05,803064.1325500502,50070.1416,98.4
2012-08-06,620734.7657827827,50070.1416,98.4
2012-08-07,648435.5979156167,50070.1416,98.4
2012-08-08,635520.7826349235,50070.1416,98.4
2012-08-09,632834.0094737001,50070.1416,98.4
2012-08-10,694281.6491876653,50070.1416,98.4
2012-08-11,814752.8926029943,50070.1416,98.4
2012-08-12,771066.3793707462,50070.1416,98.4
2012-08-13,613241.4866443784,50070.1416,98.4
2012-08-14,631016.5194778843,50070.1416,98.4
2012-08-15,606312.3819698358,50070.1416,98.4
2012-08-16,598828.2066156839,50070.1416,98.4
2012-08-17,742087.2688469558,50070.1416,98.4
2012-08-18,802335.9064010201,50070.1416,98.4
2012-08-19,830762.4099220647,50070.1416,98.4
2012-08-20,588754.2932097398,50070.1416,98.4
2012-08-21,604558.6289428587,50070.1416,98.4
2012-08-22,589539.0133831624,50070.1416,98.4
2012-08-23,632311.6918042682,50070.1416,98.4
2012-08-24,709872.9913435259,50070.1416,98.4
2012-08-25,829700.2586741049,50070.1416,98.4
2012-08-26,805247.5602435913,50070.1416,98.4
2012-08-27,621723.9556095728,50070.1416,98.4
2012-08-28,598193.7287665907,50070.1416,98.4
2012-08-29,625626.0573809643,50070.1416,98.4
2012-08-30,604042.0131098588,50070.1416,98.4
2012-08-31,673211.5092518897,50070.1416,98.4
2012-09-01,795067.0495658279,50070.1416,96.5
2012-09-02,791904.4861225709,50070.1416,96.5
2012-09-03,631039.4587492556,50070.1416,96.5
2012-09-04,620696.8797127625,50070.1416,96.5
2012-09-05,578045.7204070464,50070.1416,96.5
2012-09-06,600380.5342947859,50070.1416,96.5
2012-09-07,706487.4909972278,50070.1416,96.5
2012-09-08,772155.503613705,50070.1416,96.5
2012-09-09,793071.611678625,50070.1416,96.5
2012-09-10,574650.6045819344,50070.1416,96.5
2012-09-11,595408.0680477166,50070.1416,96.5
2012-09-12,597836.1522494748,50070.1416,96.5
2012-09-13,591587.4613096546,50070.1416,96.5
2012-09-14,675073.9706965081,50070.1416,96.5
2012-09-15,810818.6699129366,50070.1416,96.5
2012-09-16,782086.600798169,50070.1416,96.5
2012-09-17,621278.226688382,50070.1416,96.5
2012-09-18,606339.3939269811,50070.1416,96.5
2012-09-19,610369.2459632735,50070.1416,96.5
2012-09-20,616372.5373191617,50070.1416,96.5
2012-09-21,726493.3637030552,50070.1416,96.5
2012-09-22,807302.9225978908,50070.1416,96.5
2012-09-23,812844.5996407014,50070.1416,96.5
2012-09-24,581069.439648787,50070.1416,96.5
2012-09-25,640265.5619404454,50070.1416,96.5
2012-09-26,591438.929881987,50070.1416,96.5
2012-09-27,605450.5278131436,50070.1416,96.5
2012-09-28,730516.8824527974,50070.1416,96.5
2012-09-29,774307.3608160904,50070.1416,96.5
2012-09-30,817034.2741155659,50070.1416,96.5
2012-10-01,625229.6691276043,50070.1416,95.8
2012-10-02,552931.4974333198,50070.1416,95.8
2012-10-03,571597.3389562625,50070.1416,95.8
2012-10-04,614549.3811194964,50070.1416,95.8
2012-10-05,687913.0498720619,50070.1416,95.8
2012-10-06,787348.3075532475,50070.1416,95.8
2012-10-07,813835.0536285017,50070.1416,95.8
2012-10-08,585952.4780055662,50070.1416,95.8
2012-10-09,597566.7516299456,50070.1416,95.8
2012-10-10,618161.8708260006,50070.1416,95.8
2012-10-11,604740.304540694,50070.1416,95.8
2012-10-12,741479.7550754375,50070.1416,95.8
2012-10-13,823876.1315091811,50070.1416,95.8
2012-10-14,775129.7653349714,50070.1416,95.8
2012-10-15,609668.7817941565,50070.1416,95.8
2012-10-16,595497.0690962677,50070.1416,95.8
2012-10-17,592323.4092420845,50070.1416,95.8
2012-10-18,592198.0717016059,50070.1416,95.8
2012-10-19,733626.3691586321,50070.1416,95.8
2012-10-20,817061.9236425366,50070.1416,95.8
2012-10-21,790606.0750228949,50070.1416,95.8
2012-10-22,598140.4549047584,50070.1416,95.8
2012-10-23,620978.0326241272,50070.1416,95.8
2012-10-24,643611.816008326,50070.1416,95.8
2012-10-25,613395.1351822563,50070.1416,95.8
2012-10-26,701508.1263502263,50070.1416,95.8
2012-10-27,814059.1054252285,50070.1416,95.8
2012-10-28,833041.4871933362,50070.1416,95.8
2012-10-29,620114.808165509,50070.1416,95.8
2012-10-30,600058.5116718764,50070.1416,95.8
2012-10-31,589149.4809218728,50070.1416,95.8
2012-11-01,646514.6047308759,50070.1416,95.1
2012-11-02,734476.4633025542,50070.1416,95.1
2012-11-03,796161.2557882011,50070.1416,95.1
2012-11-04,807057.6562465809,50070.1416,95.1
2012-11-05,611649.8714605372,50070.1416,95.1
2012-11-06,603209.7583724222,50070.1416,95.1
2012-11-07,609189.6131348892,50070.1416,95.1
2012-11-08,643109.4572434019,50070.1416,95.1
2012-11-09,748934.2162848578,50070.1416,95.1
2012-11-10,783602.6333372693,50070.1416,95.1
2012-11-11,852232.2347429609,50070.1416,95.1
2012-11-12,666695.8521192174,50070.1416,95.1
2012-11-13,657777.4241234842,50070.1416,95.1
2012-11-14,600933.6485969969,50070.1416,95.1
2012-11-15,646896.2678872845,50070.1416,95.1
2012-11-16,751863.5151705004,50070.1416,95.1
2012-11-17,822200.6596879318,50070.1416,95.1
2012-11-18,817424.3463995652,50070.1416,95.1
2012-11-19,659881.8111221155,50070.1416,95.1
2012-11-20,655548.7460919875,50070.1416,95.1
2012-11-21,625782.8727311292,50070.1416,95.1
2012-11-22,672133.9012487879,50070.1416,95.1
2012-11-23,768745.2891493625,50070.1416,95.1
2012-11-24,858775.2431186865,50070.1416,95.1
2012-11-25,850892.1375286038,50070.1416,95.1
2012-11-26,662607.345040074,50070.1416,95.1
2012-11-27,639288.6803081238,50070.1416,95.1
2012-11-28,623707.2243645812,50070.1416,95.1
2012-11-29,614169.9562440776,50070.1416,95.1
2012-11-30,752254.9527590559,50070.1416,95.1
2012-12-01,851517.3040643993,50070.1416,95.6
2012-12-02,858722.5558493794,50070.1416,95.6
2012-12-03,659439.4812586613,50070.1416,95.6
2012-12-04,659469.0467357273,50070.1416,95.6
2012-12-05,677702.8464177917,50070.1416,95.6
2012-12-06,696793.0102077362,50070.1416,95.6
2012-12-07,807087.5363143849,50070.1416,95.6
2012-12-08,916212.6783884077,50070.1416,95.6
2012-12-09,863674.6395292229,50070.1416,95.6
2012-12-10,677890.9551028935,50070.1416,95.6
2012-12-11,685909.4182221289,50070.1416,95.6
2012-12-12,689866.0403567881,50070.1416,95.6
2012-12-13,661060.7234627097,50070.1416,95.6
2012-12-14,784972.6095020908,50070.1416,95.6
2012-12-15,866065.840051211,50070.1416,95.6
2012-12-16,847248.6537707576,50070.1416,95.6
2012-12-17,661574.8698746578,50070.1416,95.6
2012-12-18,660622.5869019764,50070.1416,95.6
2012-12-19,676248.2249538132,50070.1416,95.6
2012-12-20,703122.1757488858,50070.1416,95.6
2012-12-21,804725.929287212,50070.1416,95.6
2012-12-22,870792.8336505736,50070.1416,95.6
2012-12-23,949655.1929142962,50070.1416,95.6
2012-12-24,739386.6286843601,50070.1416,95.6
2012-12-25,749414.9669500885,50070.1416,95.6
2012-12-26,989950.2160364345,50070.1416,95.6
2012-12-27,1277036.6949671037,50070.1416,95.6
2012-12-28,1961725.5651688147,50070.1416,95.6
2012-12-29,2697534.1058629164,50070.1416,95.6
2012-12-30,2608875.9896290842,50070.1416,95.6
2012-12-31,1770241.8871911997,50070.1416,95.6
2013-01-01,1458059.2485163226,52198.89756,95.2
2013-01-02,1087224.948982136,52198.89756,95.2
2013-01-03,891668.6670949764,52198.89756,95.2
2013-01-04,1033742.5140993404,52198.89756,95.2
2013-01-05,1187797.70268556,52198.89756,95.2
2013-01-06,1113875.4285245554,52198.89756,95.2
2013-01-07,800822.0083895832,52198.89756,95.2
2013-01-08,795795.355629168,52198.89756,95.2
2013-01-09,744472.4424495111,52198.89756,95.2
2013-01-10,761320.7405050949,52198.89756,95.2
2013-01-11,802857.9259995825,52198.89756,95.2
2013-01-12,963946.3911348486,52198.89756,95.2
2013-01-13,947921.0678077434,52198.89756,95.2
2013-01-14,748735.3435715546,52198.89756,95.2
2013-01-15,762738.7512585009,52198.89756,95.2
2013-01-16,761044.8669508398,52198.89756,95.2
2013-01-17,742720.9378459698,52198.89756,95.2
2013-01-18,859902.0503276117,52198.89756,95.2
2013-01-19,973635.8931976052,52198.89756,95.2
2013-01-20,978741.9936564747,52198.89756,95.2
2013-01-21,737886.708568159,52198.89756,95.2
2013-01-22,747976.4893481665,52198.89756,95.2
2013-01-23,768331.9041732631,52198.89756,95.2
2013-01-24,727016.4769966394,52198.89756,95.2
2013-01-25,857276.3218177547,52198.89756,95.2
2013-01-26,973594.8283656744,52198.89756,95.2
2013-01-27,979525.6056262101,52198.89756,95.2
2013-01-28,782587.6258268782,52198.89756,95.2
2013-01-29,727296.6005446764,52198.89756,95.2
2013-01-30,762026.1678405743,52198.89756,95.2
2013-01-31,795185.0835795567,52198.89756,95.2
2013-02-01,892812.4089291814,52198.89756,95.4
2013-02-02,997142.2705936672,52198.89756,95.4
2013-02-03,1005550.6612833828,52198.89756,95.4
2013-02-04,784096.0466676233,52198.89756,95.4
2013-02-05,771871.7128293971,52198.89756,95.4
2013-02-06,774963.231244215,52198.89756,95.4
2013-02-07,792851.8643268216,52198.89756,95.4
2013-02-08,885088.4727523911,52198.89756,95.4
2013-02-09,926463.0413590119,52198.89756,95.4
2013-02-10,1009230.7664452834,52198.89756,95.4
2013-02-11,759468.9700667651,52198.89756,95.4
2013-02-12,791608.9492745323,52198.89756,95.4
2013-02-13,803778.411907829,52198.89756,95.4
2013-02-14,728872.2332538317,52198.89756,95.4
2013-02-15,858535.6045228005,52198.89756,95.4
2013-02-16,1035312.7495018197,52198.89756,95.4
2013-02-17,989227.3375290389,52198.89756,95.4
2013-02-18,771974.5410575371,52198.89756,95.4
2013-02-19,769682.3611608804,52198.89756,95.4
2013-02-20,766949.281675075,52198.89756,95.4
2013-02-21,754140.2843336205,52198.89756,95.4
2013-02-22,863727.6954688239,52198.89756,95.4
2013-02-23,1098930.7781921376,52198.89756,95.4
2013-02-24,993270.2652489651,52198.89756,95.4
2013-02-25,786989.2144917791,52198.89756,95.4
2013-02-26,765965.2714100012,52198.89756,95.4
2013-02-27,805842.3801754678,52198.89756,95.4
2013-02-28,789228.7674145477,52198.89756,95.4
2013-03-01,903481.2559976786,52198.89756,96.4
2013-03-02,997472.1429433906,52198.89756,96.4
2013-03-03,992697.4813585004,52198.89756,96.4
2013-03-04,796465.0741323901,52198.89756,96.4
2013-03-05,717263.912432547,52198.89756,96.4
2013-03-06,773041.5035508799,52198.89756,96.4
2013-03-07,745712.6948477864,52198.89756,96.4
2013-03-08,913242.0690094868,52198.89756,96.4
2013-03-09,1055327.358042342,52198.89756,96.4
2013-03-10,971336.7063921576,52198.89756,96.4
2013-03-11,810899.1205821164,52198.89756,96.4
2013-03-12,783809.1575947413,52198.89756,96.4
2013-03-13,810896.677670772,52198.89756,96.4
2013-03-14,770320.1234277263,52198.89756,96.4
2013-03-15,858672.639605154,52198.89756,96.4
2013-03-16,1029946.2819622081,52198.89756,96.4
2013-03-17,1037539.6686415002,52198.89756,96.4
2013-03-18,804725.966758582,52198.89756,96.4
2013-03-19,789773.51278324,52198.89756,96.4
2013-03-20,768817.4542284254,52198.89756,96.4
2013-03-21,767101.790567712,52198.89756,96.4
2013-03-22,946967.9725282909,52198.89756,96.4
