date,weather_meantemp,weather_humidity,wind_speed,weather_meanpressure
2014-05-06,29.5714285714286,51.1428571428572,6.88571428571429,1006.85714285714
2014-05-07,31.75,48.625,1.85,1004.25
2014-05-08,31.375,43,10.6625,1002.625
2014-05-09,30.5,39.625,6.4875,1000.42857142857
2014-05-10,30,37.625,7.8875,1000.75
2014-05-11,29.625,40.375,7.65,1004
2014-05-12,28,53.375,10.8875,1004.875
2014-05-13,25.25,65.75,9.9625,1008.375
2014-05-14,26.875,55.25,8.575,1006.5
2014-05-15,29.5,39.875,11.125,1004.25
2014-05-16,31.125,40.25,9.4875,1003.5
2014-05-17,29.875,47.625,7.175,1007
2014-05-18,31.5,35.375,13.9,1007.375
2014-05-19,32.375,29.5,11.575,1006.625
2014-05-20,31.125,34,7.6375,1006.625
2014-05-21,33,32.5,9.7125,1002.125
2014-05-22,33.25,33.375,11.1125,999.5
2014-05-23,34.625,32.75,19.45,1000
2014-05-24,31.5,50.5,6.725,1004.125
2014-05-25,31.5,43.25,16.4375,1005.5
2014-05-26,30.125,54.125,4.175,1007.125
2014-05-27,31.875,49.75,2.55,1004.75
2014-05-28,33.625,44.5,3.95,1001.25
2014-05-29,35.25,40.125,4.4,999.375
2014-05-30,33.125,44.5,11.5875,999.571428571429
2014-05-31,34.625,39,6.4875,999.625
2014-06-01,32.75,34.25,16.2,1003.25
2014-06-02,32.75,41.375,4.6375,1003.25
2014-06-03,34.875,33.625,6.4875,1000
2014-06-04,35.25,33.125,7.1875,998.125
2014-06-05,36.875,26.875,8.5625,996.125
2014-06-06,37.5,27.625,10.2,994.875
2014-06-07,38.5,22.75,13.1875,994
2014-06-08,37.625,26.25,6.725,993.125
2014-06-09,37.875,32.125,6.025,993.125
2014-06-10,37.25,20.875,12.0375,994.75
2014-06-11,37.625,23.125,14.8125,995.625
2014-06-12,32.875,39.25,24.325,997
2014-06-13,30.25,55.125,16.6625,997.625
2014-06-14,30.5,66.875,6.4875,997.375
2014-06-15,33.875,52,8.1,997.125
2014-06-16,36.375,41.375,10.8875,995.625
2014-06-17,36.875,42.125,15.9625,994.125
2014-06-18,33.875,58,10.425,994.25
2014-06-19,35.75,47.875,10.8875,993.25
2014-06-20,38,36.125,17.825,991.375
2014-06-21,36.875,40.125,9.7375,993.875
2014-06-22,34.5,46.75,4.4,996.375
2014-06-23,32.125,49.75,6.7125,996.25
2014-06-24,33,46.25,10.1875,995.5
2014-06-25,32.25,53.25,13.2,997.625
2014-06-26,32.5,60.375,3.2375,1001
2014-06-27,34.75,48.5,9.4875,1001.625
2014-06-28,34.875,49,5.7875,999.375
2014-06-29,33,57.75,9.7125,997.75
2014-06-30,32,67.75,3.25,997.5
2014-07-01,31.375,65.125,6.25,1000.875
2014-07-02,29.5,71.375,5.7875,1001.125
2014-07-03,28.875,75.125,5.0875,998.285714285714
2014-07-04,31.3888888888889,69,4.33333333333333,998.777777777778
2014-07-05,34.7058823529412,52.0588235294118,9.20294117647059,1000.70588235294
2014-07-06,30.625,61.125,3.7125,1000.5
2014-07-07,34,48.75,5.5625,998.25
2014-07-08,35,39.5,9.725,996.875
2014-07-09,36,37.125,13.65,996.5
2014-07-10,36.125,38.75,11.3375,996.875
2014-07-11,36.625,38.625,8.7875,996.125
2014-07-12,35.875,51.375,5.3375,996
2014-07-13,31.625,69.75,6.025,998
2014-07-14,32.375,67.875,6.725,997.125
2014-07-15,33.125,62.625,8.825,996
2014-07-16,32.625,63,10.45,997.25
2014-07-17,30.75,74.25,6.725,996.125
2014-07-18,27.25,83.875,2.55,994.875
2014-07-19,29.875,71,6.25,995.125
2014-07-20,30.875,68.875,6.2625,996.75
2014-07-21,32.125,65.5,4.65,996
2014-07-22,31.625,69.75,7.175,997
2014-07-23,30.625,72.875,8.1125,997.75
2014-07-24,30.5,63.625,12.0375,998.714285714286
2014-07-25,30.75,63.25,9.9625,1000.75
2014-07-26,32.5,61.5,7.175,1001.875
2014-07-27,31.7142857142857,65.4285714285714,6.25,1001.875
2014-07-28,30,75.75,18.05,999.375
2014-07-29,30.25,69.875,5.7875,999.25
2014-07-30,31.875,65.75,4.175,999.571428571429
2014-07-31,32.5,65.75,7.425,999.625
2014-08-01,33.25,59.5,6.5,998
2014-08-02,30.125,77.75,0.925,997.125
2014-08-03,31.5,66.25,5.7875,995.375
2014-08-04,30.5,69.75,5.1,996.125
2014-08-05,29.75,77.5,1.85,997.5
2014-08-06,32.125,65,5.5625,996.875
2014-08-07,31.125,65.375,6.95,997
2014-08-08,31,67.875,6.0125,998.375
2014-08-09,29.2352941176471,80.4705882352941,6.65294117647059,1001.64705882353
2014-08-10,28.5,89.90625,5.225,1002.15625
2014-08-11,31.125,72.125,3.0125,999.875
2014-08-12,32.125,57.5,8.3375,998.75
2014-08-13,32.125,57.7142857142857,20.825,998.25
2014-08-14,30.375,57.5,18.5125,997.375
2014-08-15,31.125,54.875,14.5875,998.875
2014-08-16,30.4285714285714,59.8571428571429,8.35,1002.5
2014-08-17,31.375,53.875,7.1875,1003.25
2014-08-18,31.875,56.625,5.5625,1005.375
2014-08-19,33,52.4285714285714,6.88571428571429,1004.85714285714
2014-08-20,33.25,47.125,8.7875,1002.375
2014-08-21,32.5,43,10.8875,1001.25
2014-08-22,33,47.125,8.5625,1002.85714285714
2014-08-23,33.125,45.75,9.2625,1003.25
2014-08-24,33.125,46.25,11.35,1002.875
2014-08-25,33.875,46.625,7.875,1002.375
2014-08-26,34.125,40.25,9.9625,1001.375
2014-08-27,33.8571428571429,44.7142857142857,8.1125,1001.125
2014-08-28,29.625,67.75,6.725,1003.75
2014-08-29,30.375,69.25,3.7,1003.5
2014-08-30,28.625,78.125,4.1625,1002.625
2014-08-31,27.625,86.125,4.4125,1001.25
2014-09-01,29.4285714285714,65.8571428571429,15.5125,1001.125
2014-09-02,29.25,71,10.425,1001.875
2014-09-03,28.625,77.875,15.0375,1001.42857142857
2014-09-04,27.875,80.75,9.275,1000.375
2014-09-05,26.5,85.75,8.3375,1000.14285714286
2014-09-06,28.5,76.875,2.0875,1002.375
2014-09-07,31,67.625,1.4,1003.25
2014-09-08,31.25,66.375,3.475,1003.125
2014-09-09,31,70.125,1.85,1002.375
2014-09-10,28.75,77.5,4.875,1003.25
2014-09-11,26.5714285714286,85.7142857142857,17.825,1005.57142857143
2014-09-12,28.5,73,1.625,1005.125
2014-09-13,29.375,68.25,4.1625,1004
2014-09-14,29.125,65.5,6.7125,1004.25
2014-09-15,29.625,63.125,6.7125,1004.25
2014-09-16,30.625,65.125,6.25,1002.25
2014-09-17,30.625,61.875,7.4,1002.125
2014-09-18,30.5,62.375,6.7125,1003.875
2014-09-19,31,56.625,4.175,1003.5
2014-09-20,31.125,55.75,4.4,1002.875
2014-09-21,30.5,54.875,5.5625,1003.625
2014-09-22,30.625,50,13.4375,1004.5
2014-09-23,31,47,30.6857142857143,1004.28571428571
2014-09-24,29.625,53,8.1,1006.25
2014-09-25,30,52.5,9.725,1007.75
2014-09-26,30,52.5,5.7875,1008.125
2014-09-27,30.5,46.875,8.8,1009.25
2014-09-28,30.25,48.875,7.175,1009.625
2014-09-29,30.5,48.75,7.4125,1009.125
2014-09-30,30.625,50.125,6.7125,1009.625
2014-10-01,30.4285714285714,52.8571428571429,3.17142857142857,1010.42857142857
2014-10-02,30.375,53.375,2.7875,1009.125
2014-10-03,30.5,52.625,1.85,1008
2014-10-04,31,53.5,0,1008.5
2014-10-05,30.625,56.125,0,1010.375
2014-10-06,30.625,56.75,0,1010.125
2014-10-07,31,59.375,1.1625,1008.375
2014-10-08,28.75,52.75,3.7125,1009.875
2014-10-09,27.625,49.875,3.2375,1010.125
2014-10-10,27.125,57.375,3.2375,1008.75
2014-10-11,25.7142857142857,57.1428571428571,6.9375,1008.25
2014-10-12,26,58.625,0.4625,1008.375
2014-10-13,27.625,59.75,8.8,1009.875
2014-10-14,24.5,67.625,5.325,1010.875
2014-10-15,24.5,68,3.2625,1013.375
2014-10-16,23,58.875,4.8625,1014
2014-10-17,25,47.6666666666667,25.0125,1013.625
2014-10-18,24,56.1428571428572,21.3,1012.875
2014-10-19,23.75,57.75,4.1625,1012.625
2014-10-20,24.75,55.625,4.4,1013.125
2014-10-21,25.625,56.125,2.0875,1014.625
2014-10-22,25.75,64.875,0.4625,1014.5
2014-10-23,25.25,66,0.925,1012.75
2014-10-24,25.5,67.5,1.85,1011.75
2014-10-25,25.25,67.125,0.925,1012.375
2014-10-26,25.125,65.5,2.0875,1014.875
2014-10-27,24.875,62.875,1.8625,1013.75
2014-10-28,25.125,64.75,2.5625,1012
2014-10-29,24.75,65.75,1.625,1012.125
2014-10-30,23.875,61.375,1.85,1014.5
2014-10-31,23.375,58.25,3.7125,1013.625
2014-11-01,22.5,50.875,5.325,1014.125
2014-11-02,22.875,49.125,7.1875,1014.5
2014-11-03,23.375,52.75,4.1625,1013.5
2014-11-04,23.625,56.625,3.9375,1012.125
2014-11-05,22.75,56.25,4.625,1012.375
2014-11-06,23,56.25,6.25,1011.625
2014-11-07,24,66.125,2.3125,1012.875
2014-11-08,23.875,66.25,1.625,1014.625
2014-11-09,24.125,56.375,4.1625,1015.125
2014-11-10,21.375,52.125,3.475,1014
2014-11-11,19.25,55.125,2.325,1014.75
2014-11-12,19.625,52,2.3125,1015.875
2014-11-13,18.5,50.5,3.2375,1016.5
2014-11-14,18.375,43,7.4125,1016.375
2014-11-15,18.625,44.75,2.775,1014.875
2014-11-16,18.25,47.625,2.55,1015.375
2014-11-17,17.75,51.75,2.775,1016.125
2014-11-18,17.625,53,2.0875,1017.875
2014-11-19,17.5,58.125,1.1625,1016.5
2014-11-20,20.375,54.625,3.025,1013.375
2014-11-21,18.25,62.125,3.2375,1012.75
2014-11-22,19.875,58.875,1.625,1011.375
2014-11-23,17.125,57.375,1.3875,1014.625
2014-11-24,16.875,52.25,4.175,1016
2014-11-25,16.5,51.5,2.55,1014.875
2014-11-26,19.625,51,5.55,1009.875
2014-11-27,18.125,63.875,0,1011.75
2014-11-28,19.375,67.375,0,1012.5
2014-11-29,20.25,67.625,0,1012.375
2014-11-30,19.75,54.75,2.55,1014
2014-12-01,20,42.625,8.8,1013.75
2014-12-02,21.375,47.625,7.875,1012.75
2014-12-03,25,66.5714285714286,11.3714285714286,1007
2014-12-04,21.25,68.875,4.8625,1010.375
2014-12-05,17.75,59.875,2.55,1017.125
2014-12-06,18.25,48.875,4.8625,1016.375
2014-12-07,17.25,48.375,4.8625,1014.75
2014-12-08,17,49.875,2.775,1015
2014-12-09,15.2857142857143,67.5714285714286,0,1016.85714285714
2014-12-10,21.5,65.5,4.8625,1010.5
2014-12-11,19.625,70.5,3.25,1011.625
2014-12-12,17.5,65.625,0.4625,1014.375
2014-12-13,16,71.875,8.8,1016.125
2014-12-14,16.875,86.625,3.95,1014.5
2014-12-15,16.625,75.75,2.325,1016.125
2014-12-16,17.75,72.375,7.425,1017.375
2014-12-17,12.875,72.125,6.4875,1020.25
2014-12-18,11.75,79.75,3.0125,1021.375
2014-12-19,11.75,81.75,0.4625,1022.125
2014-12-20,11.25,77,5.8,1018.75
2014-12-21,9.5,79.125,0.925,1018
2014-12-22,9.375,85,1.3875,1017.125
2014-12-23,9.625,78.625,1.625,1017.875
2014-12-24,9.875,83,3.475,1021.25
2014-12-25,9.25,81.125,8.1,1020.125
2014-12-26,10.75,77,7.6375,1017.75
2014-12-27,10.375,69,2.775,1018.625
2014-12-28,9,86,0.7,1019.75
2014-12-29,11.125,72.625,1.3875,1017.25
2014-12-30,11.625,70.625,2.55,1014.625
2014-12-31,12.375,67.125,2.7875,1016.875
2015-01-01,14.75,72,0.925,1017.5
2015-01-02,14.875,96.625,3.0125,1017.875
2015-01-03,15.125,92,0.925,1017.375
2015-01-04,14.125,78.75,9.5125,1019.625
2015-01-05,14,69.375,15.05,1016
2015-01-06,12,79.875,4.4,1015.5
2015-01-07,9.625,86,3.9375,1016.625
2015-01-08,10,87.875,3.4875,1019.125
2015-01-09,10.625,80.625,1.625,1020.125
2015-01-10,11.125,73.125,4.4125,1018.875
2015-01-11,11,80.75,4.8625,1019.125
2015-01-12,10.625,79.5,0.925,1019.5
2015-01-13,12.25,77.875,4.875,1017.125
2015-01-14,12,82.25,5.1,1017.5
2015-01-15,12.375,79.125,0.925,1019.375
2015-01-16,13,78.125,4.6375,1019.25
2015-01-17,13.5,76.625,1.8625,1019.25
2015-01-18,13,73.875,2.55,1018.75
2015-01-19,13.75,78,1.85,1018.875
2015-01-20,13.375,74.375,7.1875,1020
2015-01-21,13.25,73.375,3.7,1021
2015-01-22,12.625,94.125,3.2375,1020.625
2015-01-23,14.625,85,1.1625,1020
2015-01-24,12.375,86.25,9.7375,1020.75
2015-01-25,13.25,77.75,4.1625,1020.375
2015-01-26,13.75,88.125,0.925,1019.875
2015-01-27,13.25,74.25,5.3375,1019.33333333333
2015-01-28,11.7142857142857,67,27.775,1018.25
2015-01-29,11.5,67.5,3.9375,1019.75
2015-01-30,12.75,56.125,12.0375,1020.375
2015-01-31,13.75,57.625,9.025,1017.875
2015-02-01,15,65.25,5.1,1017.75
2015-02-02,17.375,63.875,11.8125,1017.5
2015-02-03,16.75,71.25,7.175,1020.5
2015-02-04,14.625,81.125,9.25,1022
2015-02-05,14.625,62.875,7.4,1019.25
2015-02-06,15.125,62.625,3.0125,1019
2015-02-07,15.875,67.625,1.85,1017
2015-02-08,16.625,63.875,4.4125,1017.375
2015-02-09,16.875,63.5,5.55,1019.75
2015-02-10,15.75,64,4.625,1019.75
2015-02-11,16,66.625,1.85,1017.125
2015-02-12,15.5,69.625,6.025,1016.125
2015-02-13,17.25,59,6.725,1012.625
2015-02-14,19.375,63.125,4.1625,1009.625
2015-02-15,18.875,70.125,1.3875,1012.625
2015-02-16,20.625,71.25,10.425,1013.625
2015-02-17,21.1428571428571,72.5714285714286,5.02857142857143,1011.85714285714
2015-02-18,21.25,72.875,5.1,1011.75
2015-02-19,22.75,73.5,7.65,1012
2015-02-20,22.75,67.125,7.1875,1013.875
2015-02-21,21.875,63.5,11.3375,1014.125
2015-02-22,22.1428571428571,58.8571428571429,14.8125,1013.375
2015-02-23,21.5,74.375,3.025,1014.25
2015-02-24,22.875,72.375,6.0375,1010.625
2015-02-25,23.125,58.625,6.5,1008.5
2015-02-26,20,34.375,6.7125,1009.875
2015-02-27,19.25,43.125,5.8,1013
2015-02-28,21.25,45.5,6.95,1013
2015-03-01,17.375,92.75,14.8125,1011.125
2015-03-02,17.5,89.875,6.725,1012.5
2015-03-03,16.25,82.5,5.5625,1013.75
2015-03-04,16.75,69.25,6.7125,1014
2015-03-05,18.75,64,3.7,1015.75
2015-03-06,20,62.375,5.0875,1016.375
2015-03-07,18.375,80.375,4.175,1013.71428571429
2015-03-08,19.5,74.125,7.8875,1015.375
2015-03-09,18.125,54.25,12.2625,1021
2015-03-10,17.75,68.5,8.5625,1019.125
2015-03-11,18.25,69.875,6.025,1018.125
2015-03-12,20.5,63.375,5.325,1017
2015-03-13,21.375,65.25,4.175,1014.75
2015-03-14,21.5,64.625,7.875,1015.125
2015-03-15,17.625,89.125,11.575,1015.5
2015-03-16,19.8571428571429,81.8571428571429,8.5625,1017.375
2015-03-17,20.875,70.375,13.2,1015.875
2015-03-18,20.25,69.625,12.2625,1013.5
2015-03-19,21.125,66,5.3375,1014.875
2015-03-20,22.5,65.75,9.025,1014.875
2015-03-21,24.875,60.5,5.7875,1014.875
2015-03-22,25.125,64,10.2,1012
2015-03-23,24.75,65.75,7.6375,1010
2015-03-24,25.75,65.5,1.3875,1010.25
2015-03-25,26.625,65.625,2.55,1011.85714285714
2015-03-26,28.5,54.375,9.2625,1013
2015-03-27,27.375,51.375,7.65,1012
2015-03-28,27,53.625,3.7125,1009.625
2015-03-29,25,52.75,13.1875,1008.625
2015-03-30,23.5,66.25,14.8125,1010.375
2015-03-31,25.25,64.875,3.7,1010.14285714286
2015-04-01,26.4285714285714,59.7142857142857,6.7125,1007.5
2015-04-02,28.7142857142857,45.2857142857143,10.175,1004.625
2015-04-03,24.5,71.125,6.9625,1004.75
2015-04-04,21,77.5,1.3875,1005.25
2015-04-05,23.5714285714286,67.7142857142857,17.6,1007.75
2015-04-06,25,60.125,2.775,1007.75
2015-04-07,23.75,62.125,9.7375,1010.25
2015-04-08,25.625,50.375,6.7125,1012
2015-04-09,26,52.875,9.0375,1010.5
2015-04-10,27.125,52.25,6.25,1008.5
2015-04-11,28.25,44.875,8.1,1008.375
2015-04-12,24.375,63,5.325,1012.375
2015-04-13,24.75,70.875,6.95,1013.75
2015-04-14,26.25,62.75,3.0125,1012.75
2015-04-15,27.625,59.25,5.7875,1012.875
2015-04-16,25.25,58.25,8.1125,1013.875
2015-04-17,28.125,48.75,8.3375,1007.125
2015-04-18,30.125,44.5,5.5625,1002.375
2015-04-19,32.125,41,4.175,1003.875
2015-04-20,32.875,37.875,7.1875,1005.75
2015-04-21,31.75,28.5,11.1125,1005.625
2015-04-22,30.75,30.25,11.35,1003.125
2015-04-23,30.75,33,8.1,1004
2015-04-24,31.125,39.5,2.55,1004.375
2015-04-25,30.5,43.125,12.975,1005.875
2015-04-26,28.75,51.125,15.7375,1008
2015-04-27,30.125,53,17.5875,1006.75
2015-04-28,31,48.25,12.5125,1004.5
2015-04-29,31.25,47.25,9.025,1005
2015-04-30,32.625,44.75,15.05,1004
2015-05-01,31.25,43.5,5.3375,1005.875
2015-05-02,30.125,40.25,4.4,1006.25
2015-05-03,31,39.25,3.0125,1006.625
2015-05-04,30.875,39.25,3.9375,1006.625
2015-05-05,32.125,31.125,7.65,1003.875
2015-05-06,34.125,22,11.3625,1001.875
2015-05-07,35.4285714285714,13.4285714285714,15.3428571428571,1003.57142857143
2015-05-08,34.125,22.375,12.275,1003.25
2015-05-09,35.125,27,8.3375,1001.625
2015-05-10,35.125,25,6.9625,1001.375
2015-05-11,34,32.625,10.8875,1003.625
2015-05-12,33.125,46,6.0375,1004.875
2015-05-13,27.75,61,6.7125,1006.125
2015-05-14,29.625,49.625,4.4125,1007.25
2015-05-15,28.5,52.125,7.175,1006.5
2015-05-16,30,51.625,4.1625,1003.25
2015-05-17,33.25,40.375,8.35,1001.125
2015-05-18,35.375,35.75,5.5625,1000
2015-05-19,31.5,44,14.8125,1002.125
2015-05-20,33.125,31.625,14.6,1002
2015-05-21,35.625,24.625,11.3375,1000.375
2015-05-22,36.25,19.5,12.5125,998.125
2015-05-23,37.375,21.75,12.725,996.125
2015-05-24,36,29.25,5.1,997.375
2015-05-25,37.75,22.25,10.875,996.875
2015-05-26,35.25,26.625,17.125,1001.5
2015-05-27,33.75,20.5,6.7125,1001.25
2015-05-28,34.75,29.5,8.3375,1000.625
2015-05-29,35.125,27.25,8.125,1001.625
2015-05-30,32.25,38.75,12.2625,1003.875
2015-05-31,34.25,25,14.5875,1001.75
2015-06-01,29.375,41.75,12.5125,1003.25
2015-06-02,31.625,39.25,8.575,1003.5
2015-06-03,28.625,50.5,6.725,1004.625
2015-06-04,31.875,48.375,4.8625,1004
2015-06-05,32.625,39.875,6.0125,1003.5
2015-06-06,33.375,39.75,7.8625,1001.375
2015-06-07,35,36.25,7.175,999.25
2015-06-08,36.5,33,6.25,998.875
2015-06-09,37.625,23.875,18.75,998.875
2015-06-10,36.625,32.2857142857143,18.05,999.625
2015-06-11,35.625,34.75,18.2875,1000
2015-06-12,35.875,34.625,12.7375,998.5
2015-06-13,31.125,48.125,10.1875,998.857142857143
2015-06-14,27,77.625,3.95,1000.28571428571
2015-06-15,31,60.75,3.0125,999.571428571429
2015-06-16,32.375,52.125,2.7875,999.142857142857
2015-06-17,33.875,49.75,3.25,998
2015-06-18,35.125,45.125,3.0125,997.625
2015-06-19,35.875,46.75,8.575,996.25
2015-06-20,33.125,48.5,12.975,997.875
2015-06-21,30.375,63.625,8.1125,998.125
2015-06-22,32.125,59.5,4.4,995.625
2015-06-23,31.5,61.625,6.0125,995
2015-06-24,37.25,63.875,6.5,995.375
2015-06-25,26.625,82.75,6.2625,994.75
2015-06-26,31.125,54.25,11.5625,995.25
2015-06-27,32.625,48.25,14.1125,997.125
2015-06-28,34.25,47.5,9.0375,1000.28571428571
2015-06-29,31.125,56.625,11.5625,1003.625
2015-06-30,30.875,58.625,9.9625,1002.625
2015-07-01,32,53.25,4.175,1001.875
2015-07-02,33.75,45.875,6.95,1001.125
2015-07-03,33,49,14.35,999.625
2015-07-04,34.125,51.5,16.9,997.5
2015-07-05,35.7142857142857,47.2857142857143,14.0142857142857,995.428571428571
2015-07-06,27.875,83.25,9.275,997.875
2015-07-07,28.125,86.125,1.85,998.125
2015-07-08,31.25,72,2.775,998.625
2015-07-09,29.625,77.25,2.55,998.625
2015-07-10,26.625,92.125,6.025,998.75
2015-07-11,25.5,98,3.2375,999.333333333333
2015-07-12,25.5,94.75,7.425,998.625
2015-07-13,29.875,73.125,4.8625,1000.625
2015-07-14,30.875,67.875,10.875,997.857142857143
2015-07-15,33.375,52.875,17.1375,993.75
2015-07-16,31.75,61.375,13.4375,994.75
2015-07-17,30.75,75.625,4.4,997.25
2015-07-18,29.5,78.875,4.175,998
2015-07-19,30.125,70,0.7,997.625
2015-07-20,29.125,78,4.8625,999.125
2015-07-21,31.375,69.25,8.125,1000
2015-07-22,32.25,64.125,7.875,1001.125
2015-07-23,32.125,64.875,8.575,1001.75
2015-07-24,32,64.75,6.7125,1001
2015-07-25,30.8571428571429,71,19.9125,998.571428571429
2015-07-26,30,71.625,16.8875,998.875
2015-07-27,29.625,69,11.3375,1000.28571428571
2015-07-28,29.5,61,11.5875,1000.125
2015-07-29,28.5,68.125,10.875,998
2015-07-30,29,67.75,9.9625,998.875
2015-07-31,29,71,4.175,999.75
2015-08-01,28.25,71.75,0.925,1002.75
2015-08-02,29.625,69.5,2.55,1003.625
2015-08-03,31.5,58.625,5.325,1001.875
2015-08-04,29.4285714285714,77.7857142857143,4.77142857142857,1000.07142857143
2015-08-05,29.59375,79.65625,8.221875,1000.28125
2015-08-06,29.5,79.125,3.025,998
2015-08-07,29.25,83,2.3125,1000
2015-08-08,28.875,84.875,1.625,1002
2015-08-09,27.375,90.125,3.0125,1000.25
2015-08-10,30.375,77,0,1000
2015-08-11,28.375,86.625,0.4625,1003
2015-08-12,30.75,74.25,0,1003.125
2015-08-13,32,69.5,0.4625,1001.875
2015-08-14,30.875,72.625,3.475,1002
2015-08-15,28.5,85.5,0,1002.75
2015-08-16,28.625,82.625,1.85,1002.875
2015-08-17,30.75,72.625,0.7,1001.375
2015-08-18,29.125,72.875,4.875,1002.57142857143
2015-08-19,31.25,61.25,33.325,1002.375
2015-08-20,30.75,58.625,14.6,1001.375
2015-08-21,29.375,72,8.575,1002
2015-08-22,30.25,65.375,5.8,1000.875
2015-08-23,29.875,69.375,5.5625,1000.85714285714
2015-08-24,30.75,65.625,7.1875,1001.75
2015-08-25,32,57.2857142857143,10.0714285714286,1001
2015-08-26,32,61,4.8625,1001.125
2015-08-27,32.5,61,5.325,1002
2015-08-28,32,63.5,2.3125,1002.25
2015-08-29,32.25,58,5.8125,1001.375
2015-08-30,32.625,56.5,9.275,1001.375
2015-08-31,31.8571428571429,54.4285714285714,13.4857142857143,1001.83333333333
2015-09-01,32.125,47.625,15.275,1000.85714285714
2015-09-02,31.875,45.625,12.7375,1001.75
2015-09-03,31.625,49.125,10.1875,1005.5
2015-09-04,32,42.625,11.35,1007.875
2015-09-05,30.875,47.25,7.6375,1007.125
2015-09-06,31.25,41.8,7.6375,1006.25
2015-09-07,31.5,46.375,9.4875,1005.75
2015-09-08,31.625,47,11.8125,1005.5
2015-09-09,31,47.875,10.1875,1005.625
2015-09-10,31.25,46.5,8.575,1006.75
2015-09-11,30.75,49.75,6.0125,1006.25
2015-09-12,32.1428571428571,54.4285714285714,3.17142857142857,1006
2015-09-13,32.125,55.25,1.3875,1005.875
2015-09-14,31.875,54.375,2.55,1003.625
2015-09-15,33,55,0.4625,1003.25
2015-09-16,32.375,55,1.4,1003.625
2015-09-17,31.375,58.375,1.1625,1004.375
2015-09-18,31,67.625,7.4125,1005.125
2015-09-19,30.625,74.25,2.0875,1003.625
2015-09-20,29.1428571428571,69.1428571428571,5.55714285714286,1002.85714285714
2015-09-21,30.125,64.5,5.8,1002.5
2015-09-22,30.25,64.375,10.1875,1002.5
2015-09-23,28.625,61.25,13.675,1006.375
2015-09-24,28.25,52.375,11.575,1004.625
2015-09-25,28.5,49.375,8.575,1003.75
2015-09-26,29.25,53.5,6.25,1005.25
2015-09-27,28.7142857142857,58.1428571428572,2.91428571428571,1007
2015-09-28,28.25,58.5,3.9375,1009
2015-09-29,29,54.5714285714286,9.52857142857143,1010.57142857143
2015-09-30,29,46.875,8.3375,1011.375
2015-10-01,28.125,51.25,5.575,1012
2015-10-02,28.2857142857143,53.7142857142857,14.5875,1010.75
2015-10-03,30,52.3333333333333,18.7857142857143,1008.71428571429
2015-10-04,29,54.375,3.025,1008.125
2015-10-05,28.875,59.375,1.3875,1009.25
2015-10-06,28.375,61.125,4.6375,1009
2015-10-07,28.625,65.75,6.475,1009.125
2015-10-08,28.375,65.125,4.4125,1007.5
2015-10-09,28.5,59.75,6.025,1004.25
2015-10-10,28.5,54.625,6.7125,1005
2015-10-11,28.5714285714286,51.5714285714286,6.88571428571429,1008.71428571429
2015-10-12,29.25,54.125,3.25,1010
2015-10-13,29.5,62.875,3.725,1011
2015-10-14,28.125,63.625,4.875,1013.25
2015-10-15,27.5,66,0.4625,1013.5
2015-10-16,27.875,62.625,0.925,1013.5
2015-10-17,28,63.75,3.7125,1012.25
2015-10-18,26.8571428571429,71.7142857142857,11.1125,1013.125
2015-10-19,28.1428571428571,66.2857142857143,3.45714285714286,1011.71428571429
2015-10-20,27.7142857142857,64.8571428571429,2.91428571428571,1009.85714285714
2015-10-21,26.5,62.125,2.0875,1011.875
2015-10-22,24.75,56,4.4,1012.25
2015-10-23,24,51.625,4.8625,1011.875
2015-10-24,24.875,53.25,1.4,1011.625
2015-10-25,26.375,47.125,5.575,1012.75
2015-10-26,25.625,52.125,5.575,1014.875
2015-10-27,24.75,54.25,3.475,1013.875
2015-10-28,20.875,57.25,7.875,1015.875
2015-10-29,22.125,63.5,1.85,1016.875
2015-10-30,22.375,67.25,1.625,1016.375
2015-10-31,22.375,69.375,1.1625,1016.125
2015-11-01,22.875,70.5,0.925,1016.25
2015-11-02,23.375,71.375,0.4625,1015.875
2015-11-03,24,67.875,0.475,1014.25
2015-11-04,23.75,69,0.925,1012.25
2015-11-05,22.125,75.25,5.1,1012.375
2015-11-06,22.875,74.375,2.325,1012.75
2015-11-07,21.875,74.875,1.1625,1014.625
2015-11-08,21.875,70.25,1.8625,1015.875
2015-11-09,21.75,73.625,0.7,1015
2015-11-10,22.75,72.625,0.7,1013.5
2015-11-11,21.875,59.5,4.6375,1014.375
2015-11-12,21.875,60.5,5.7875,1015.375
2015-11-13,22.375,59.375,5.325,1014.875
2015-11-14,22.375,59.625,3.475,1012
2015-11-15,22.5,62,0,1012
2015-11-16,21.875,50.375,2.7875,1012.625
2015-11-17,19.875,48.375,5.1,1013.5
2015-11-18,18.5,57.625,4.4,1016.375
2015-11-19,18.5,64.75,0.925,1017.5
2015-11-20,18.5,66,0.4625,1016.125
2015-11-21,18.75,67.625,1.3875,1015.5
2015-11-22,18.625,64.875,0.4625,1015.125
2015-11-23,17,73.5,0,1015.875
2015-11-24,18.5,63,1.625,1016
2015-11-25,19.375,56.375,5.7875,1014.75
2015-11-26,20,59.5,0.925,1012.75
2015-11-27,18.5,66.25,2.55,1011.25
2015-11-28,18.75,82.125,1.1625,1015.375
2015-11-29,18.125,81.25,1.1625,1018
2015-11-30,19.5,82.375,0.925,1016.75
